UNM_BANNER_ID,HED_HIGH_SCHOOL_CODE,INSTITUTION_NAME,STREET_LINE1,STREET_LINE2,STREET_LINE3,CITY,STATE_PROVINCE
101133513,320028,RIO GRANDE HIGH SCHOOL,2300 ARENAL RD SW,,,ALBUQUERQUE,NM
101070990,320028,RIO GRANDE HIGH SCHOOL,2300 ARENAL RD SW,,,ALBUQUERQUE,NM
101070984,320028,RIO GRANDE HIGH SCHOOL,2300 ARENAL RD SW,,,ALBUQUERQUE,NM
101017981,320028,RIO GRANDE HIGH SCHOOL,2300 ARENAL RD SW,,,ALBUQUERQUE,NM
100901510,320028,RIO GRANDE HIGH SCHOOL,2300 ARENAL RD SW,,,ALBUQUERQUE,NM
100884028,320028,RIO GRANDE HIGH SCHOOL,2300 ARENAL RD SW,,,ALBUQUERQUE,NM
100883916,320028,RIO GRANDE HIGH SCHOOL,2300 ARENAL RD SW,,,ALBUQUERQUE,NM
100776250,320028,RIO GRANDE HIGH SCHOOL,2300 ARENAL RD SW,,,ALBUQUERQUE,NM
100714555,320028,RIO GRANDE HIGH SCHOOL,2300 ARENAL RD SW,,,ALBUQUERQUE,NM
100735168,320028,RIO GRANDE HIGH SCHOOL,2300 ARENAL RD SW,,,ALBUQUERQUE,NM
100599573,320028,RIO GRANDE HIGH SCHOOL,2300 ARENAL RD SW,,,ALBUQUERQUE,NM
100438854,320028,RIO GRANDE HIGH SCHOOL,2300 ARENAL RD SW,,,ALBUQUERQUE,NM
100144739,320028,RIO GRANDE HIGH SCHOOL,2300 ARENAL RD SW,,,ALBUQUERQUE,NM
100121978,320028,RIO GRANDE HIGH SCHOOL,2300 ARENAL RD SW,,,ALBUQUERQUE,NM
100022160,320028,RIO GRANDE HIGH SCHOOL,2300 ARENAL RD SW,,,ALBUQUERQUE,NM
100016737,320028,RIO GRANDE HIGH SCHOOL,2300 ARENAL RD SW,,,ALBUQUERQUE,NM
100012959,320028,RIO GRANDE HIGH SCHOOL,2300 ARENAL RD SW,,,ALBUQUERQUE,NM
101567566,320029,PARADISE CHRISTIAN SCHOOL,6013 PARADISE BLVD NW,,,ALBUQUERQUE,NM
101739078,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101741276,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101740691,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101734000,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101723665,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101723496,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101706756,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101704938,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101722916,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101713291,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101698571,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101682637,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101683979,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101674067,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101682743,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101622771,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101622538,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101628177,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101605651,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101605650,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101611858,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101605927,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101606433,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101593874,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101589631,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101582993,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101589545,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101587590,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101588101,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101568940,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101579403,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101573042,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101559135,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101547414,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101528447,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101492967,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101495728,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101495703,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101495639,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101457161,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101454597,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101370621,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101353000,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101349924,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101351552,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101351543,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101351191,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101350753,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101351417,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101291657,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101289737,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101282297,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101233291,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101129684,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101065956,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101017330,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
100980162,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
100910689,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
100845186,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
100874173,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
100772281,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
100795722,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
100613576,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
100534759,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
100463047,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
100387236,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
100343217,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
100259119,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
100259700,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
100150363,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
100151300,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
100119083,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101644154,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101697620,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101619818,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101666304,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
101645321,320032,SAINT PIUS X HIGH SCHOOL,5301 SAINT JOSEPHS DR NW,,,ALBUQUERQUE,NM
100906479,320033,NEW FUTURES HIGH SCHOOL,5400 CUTLER AVE NE,,,ALBUQUERQUE,NM
100855842,320033,NEW FUTURES HIGH SCHOOL,5400 CUTLER AVE NE,,,ALBUQUERQUE,NM
100895689,320033,NEW FUTURES HIGH SCHOOL,5400 CUTLER AVE NE,,,ALBUQUERQUE,NM
101736591,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101757347,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101772195,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101766692,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101771230,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101731025,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101744117,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101765549,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101765445,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101701931,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101723465,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101698983,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101698941,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101715910,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101706378,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101715705,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101700921,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101723821,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101720085,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101688730,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101684204,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101683252,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101680853,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101683147,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101683825,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101689187,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101632873,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101631105,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101623911,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101622433,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101607625,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101599006,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101599463,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101600310,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101594943,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101603685,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101581869,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101583521,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101577242,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101570549,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101575264,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101575237,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101562086,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101559269,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101549035,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101541204,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101535779,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101529763,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101523523,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101523328,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101520279,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101491926,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101490822,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101481460,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101490881,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101490536,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101457112,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101364537,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101352196,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101349517,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101300914,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101281952,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101293263,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101281366,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101272812,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101276605,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101247422,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101128979,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101069294,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101014120,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100894397,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100777477,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100819848,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100841330,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100789906,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100829723,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100816640,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100763936,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100613692,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100532118,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100359422,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100365097,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100365061,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100256360,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100256324,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100232971,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100237412,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100150336,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100144925,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100144916,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100148747,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100108360,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100056178,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100058103,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100036874,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100010041,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
100013745,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101637266,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101638340,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101697340,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101651000,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101650903,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101651279,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101654701,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101659830,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101659735,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101661718,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101659657,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101659503,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101660650,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101660591,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101620007,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101671491,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101671478,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101671441,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101668214,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101659232,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101645235,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101646326,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101645377,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101620643,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101620574,320037,SANDIA HIGH SCHOOL,7801 CANDELARIA RD NE,,,ALBUQUERQUE,NM
101746427,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101739766,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101746133,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101739584,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101739576,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101732146,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101762802,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101736388,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101741470,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101734586,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101744737,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101733099,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101740998,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101740973,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101740578,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101737752,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101737448,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101723577,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101698947,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101710113,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101700151,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101703147,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101699910,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
101701253,320038,LA CUEVA HIGH SCHOOL,7801 WILSHIRE AVE NE,,,ALBUQUERQUE,NM
